time,phase,hand_x,hand_y,hand_z,target_x,target_y,target_z,distance,touched
5.259999999999643,TOUCH/HOLD,0.4533982784252476,0.17044192748578263,1.041378676884488,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017678460466039895,1
5.2619999999996425,TOUCH/HOLD,0.4533983946052261,0.17044346404121705,1.0413791685537532,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017665067177518696,1
5.263999999999642,TOUCH/HOLD,0.4533985107687471,0.1704449983372064,1.041379661527109,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.00176516821968134,1
5.265999999999642,TOUCH/HOLD,0.45339862691567634,0.1704465303773056,1.0413801557994724,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001763830551296075,1
5.267999999999642,TOUCH/HOLD,0.4533987430458791,0.17044806016506361,1.0413806513657726,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017624937115080688,1
5.269999999999642,TOUCH/HOLD,0.45339885915922273,0.17044958770402355,1.0413811482209518,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017611576992358758,1
5.271999999999641,TOUCH/HOLD,0.4533989752555729,0.17045111299772187,1.0413816463599679,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017598225134036573,1
5.273999999999641,TOUCH/HOLD,0.4533990913347973,0.17045263604968974,1.0413821457777892,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001758488152943741,1
5.275999999999641,TOUCH/HOLD,0.45339920739676337,0.17045415686345164,1.041382646469399,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017571546167945585,1
5.277999999999641,TOUCH/HOLD,0.45339932344133826,0.17045567544252638,1.0413831484297935,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017558219039009778,1
5.2799999999996405,TOUCH/HOLD,0.4533994394683904,0.1704571917904265,1.0413836516539818,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017544900132151378,1
5.28199999999964,TOUCH/HOLD,0.4533995554777883,0.17045870591065881,1.0413841561369865,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017531589436951837,1
5.28399999999964,TOUCH/HOLD,0.4533996714694005,0.1704602178067238,1.0413846618738427,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001751828694306577,1
5.28599999999964,TOUCH/HOLD,0.45339978744309617,0.17046172748211624,1.0413851688595996,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017504992640202236,1
5.28799999999964,TOUCH/HOLD,0.4533999033987446,0.17046323494032464,1.0413856770893186,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017491706518145717,1
5.289999999999639,TOUCH/HOLD,0.4534000193362159,0.17046474018483193,1.041386186558074,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017478428566741581,1
5.291999999999639,TOUCH/HOLD,0.4534001352553792,0.1704662432191145,1.0413866972609545,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017465158775894845,1
5.293999999999639,TOUCH/HOLD,0.45340025115610605,0.17046774404664347,1.0413872091930603,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017451897135577093,1
5.295999999999639,TOUCH/HOLD,0.45340036703826686,0.17046924267088356,1.0413877223495045,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017438643635830117,1
5.2979999999996386,TOUCH/HOLD,0.45340048290173235,0.17047073909529362,1.041388236725415,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.001742539826674278,1
5.299999999999638,TOUCH/HOLD,0.4534005987463747,0.17047223332332684,1.0413887523159304,0.4536021272185362,0.1715255499465722,1.0427605190160067,0.0017412161018480988,1
