time,phase,fingertip_x,fingertip_y,fingertip_z,target_x,target_y,target_z,distance,touched
2.9419999999998976,REACH,0.20721569500767226,-0.06176351711582908,0.9264571706254715,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19155664216574628,0
2.9439999999998974,REACH,0.20730072315056514,-0.06176971328186543,0.9264379283714664,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.1914915861697024,0
2.945999999999897,REACH,0.20738610180951078,-0.06177591079242588,0.9264186685634698,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.1914262484673312,0
2.947999999999897,REACH,0.20747183069342137,-0.061782109352024654,0.9263993919975861,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19136062909681822,0
2.9499999999998967,REACH,0.2075579095110722,-0.06178830866482643,0.9263800994715464,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19129472809552922,0
2.9519999999998965,REACH,0.20764433797108775,-0.06179450843465134,0.9263607917846973,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19122854550001955,0
2.9539999999998963,REACH,0.2077311157819302,-0.0618007083649828,0.9263414697379911,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19116208134604198,0
2.955999999999896,REACH,0.20781824265188586,-0.06180690815897236,0.9263221341339776,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.1910953356685549,0
2.957999999999896,REACH,0.20790571828905313,-0.06181310751944685,0.9263027857767927,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19102830850173066,0
2.9599999999998956,REACH,0.20799354240132986,-0.061819306148914996,0.9262834254721504,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.1909609998789635,0
2.9619999999998954,REACH,0.20808171469640024,-0.0618255037495723,0.9262640540273325,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.1908934098328781,0
2.963999999999895,REACH,0.20817023488172323,-0.06183170002330924,0.9262446722511777,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19082553839533778,0
2.965999999999895,REACH,0.20825910266451858,-0.061837894671715916,0.9262252809540737,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19075738559745295,0
2.9679999999998947,REACH,0.20834831775175564,-0.06184408739608937,0.9262058809479473,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19068895146958853,0
2.9699999999998945,REACH,0.20843787985014017,-0.06185027789743964,0.9261864730462535,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19062023604137296,0
2.9719999999998943,REACH,0.2085277886661015,-0.061856465876495806,0.9261670580639664,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19055123934170667,0
2.973999999999894,REACH,0.2086180439057808,-0.061862651033712926,0.9261476368175703,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19048196139876925,0
2.975999999999894,REACH,0.2087086452750176,-0.0618688330692775,0.926128210125048,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.1904124022400293,0
2.9779999999998936,REACH,0.20879959247933882,-0.06187501168311483,0.9261087788058734,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.1903425618922506,0
2.9799999999998934,REACH,0.2088908852239441,-0.06188118657489402,0.926089343681,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19027244038150262,0
2.981999999999893,REACH,0.20898252321369587,-0.0618873574440362,0.9260699055728511,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19020203773316716,0
2.983999999999893,REACH,0.20907450615310438,-0.06189352398971839,0.9260504653053113,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19013135397194753,0
2.9859999999998927,REACH,0.20916683374631745,-0.061899685910882324,0.9260310237037157,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.19006038912187612,0
2.9879999999998925,REACH,0.2092595056971065,-0.06190584290623876,0.9260115815948399,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.18998914320632349,0
2.9899999999998923,REACH,0.20935252170885477,-0.06191199467427513,0.9259921398068908,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.18991761624800618,0
2.991999999999892,REACH,0.2094458814845455,-0.06191814091326169,0.9259726991694961,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.18984580826899475,0
2.993999999999892,REACH,0.2095395847267482,-0.06192428132125706,0.9259532605136948,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.18977371929072295,0
2.9959999999998916,REACH,0.20963363113760736,-0.061930415596115305,0.925933824671927,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.18970134933399532,0
2.9979999999998914,REACH,0.20972802041882996,-0.061936543435492326,0.9259143924780244,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.18962869841899546,0
2.999999999999891,REACH,0.2098227522716729,-0.06194266453685188,0.9258949647672,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.18955576656529477,0
3.001999999999891,REACH,0.20991782639693032,-0.06194877859747144,0.9258755423760381,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.18948255379186082,0
3.0039999999998908,REACH,0.21001324249492262,-0.06195488531445024,0.9258561261424842,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.189409060117065,0
3.0059999999998905,REACH,0.21010900026548254,-0.06196098438471366,0.9258367169058352,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.18933528555869197,0
3.0079999999998903,REACH,0.21020509940794402,-0.06196707550502073,0.9258173155067307,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.18926123013394636,0
3.00999999999989,REACH,0.21030153962112955,-0.061973158371970226,0.9257979227871395,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.18918689385946322,0
3.01199999999989,REACH,0.210398320603338,-0.06197923268200682,0.9257785395903532,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.1891122767513145,0
3.0139999999998897,REACH,0.21049544205233242,-0.06198529813142785,0.9257591667609736,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.18903737882501873,0
3.0159999999998894,REACH,0.21059290366532768,-0.06199135441638932,0.9257398051449047,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.18896220009554832,0
3.017999999999889,REACH,0.2106907051389789,-0.06199740123291275,0.9257204555893405,0.37549282987583743,-0.0405141709042154,1.015480865920354,0.18888674057733876,0
